813814235,"Campsut","POINT(1055080.6790836 5858745.18139933)","Avers, Campsut","pt"
813814291,"Cröt","POINT(1055889.97178166 5857296.65035743)","Avers, Cröt","pt"
813814300,"Juf","POINT(1066438.53993754 5852015.57410261)","Avers, Juf","pt"
813814309,"Rufana","POINT(1063531.83218564 5852710.61589012)","Avers, Rufana","pt"
813814325,"Pürt","POINT(1060406.31484264 5855189.43130797)","Avers, Pürt","pt"
813814340,"Podestats Haus","POINT(1064020.52475022 5852541.29335401)","Avers, Podestats Haus","pt"
813814342,"Cresta","POINT(1058872.66621798 5856469.025424)","Avers, Cresta","pt"
813814355,"Lezibrücke","POINT(1056828.28376956 5857201.43719716)","Avers, Lezibrücke","pt"
813814371,"Avers-Juppa","POINT(1062888.73948733 5853105.1758908)","Avers, Juppa","pt"
813911000,"Hochwacht","POINT(1042368.52756856 6009902.11539272)","St. Gallen, Hochwacht","pt"
814607475,"Prassurny","POINT(793750.203970848 5784156.52069647)","Orsières, Prassurny","pt"
814655474,"Le Plan","POINT(775798.544586797 5791208.03084954)","Trient, Le Plan","pt"
814679273,"Giétroz","POINT(774223.574167156 5790561.86941192)","Giétroz","pt"
815045654,"Bühlberg","POINT(831522.699440807 5853374.01031917)","Bühlberg","pt"
816783665,"Ostring","POINT(943005.295551991 6012900.32846557)","Regensdorf, Ostring","pt"
816783673,"Ostring","POINT(942983.499195694 6012881.88117992)","Regensdorf, Ostring","pt"
817844763,"Finhaut","POINT(776605.900325725 5793545.46118594)","Finhaut","pt"
818905832,"Badi Hünenberg","POINT(940583.929648001 5969762.45419084)","Hünenberg, Badi Hünenberg","pt"
818913920,"Tramelan gare","POINT(790778.018094464 5978525.58415343)","Tramelan, gare","pt"
821112177,"Casaccia, Villaggio","POINT(1075964.54951489 5843092.95954836)","Casaccia, Villaggio","pt"
821153224,"St. Moritz Bad, Kath. Kirche","POINT(1095110.77835464 5858986.3946882)","St. Moritz Bad, Kath. Kirche","pt"
821153226,"Signalbahn","POINT(1094552.0992262 5858203.4254965)","St. Moritz Bad, Signalbahn","pt"
821153230,"St. Moritz Bad, Post","POINT(1094966.7865933 5858567.01214764)","St. Moritz Bad, Post","pt"
821153232,"San Lurench","POINT(1085889.79531402 5850253.98113456)","Sils/Segl Baselgia,San Lurench","pt"
821153238,"Seglias","POINT(1087145.26766313 5850249.79766994)","Sils/Segl Maria, Seglias","pt"
821153248,"Cad'Maté","POINT(1079321.19951663 5844631.37390252)","Maloja, Cad'Maté","pt"
821153250,"San Lurench","POINT(1085916.71236689 5850230.38254357)","Sils/Segl Baselgia,San Lurench","pt"
821153254,"Seglias","POINT(1087154.84113934 5850325.26186237)","Sils/Segl Maria, Seglias","pt"
821153285,"Dotturas","POINT(1086170.87702827 5849982.64153735)","Sils/Segl Baselgia, Dotturas","pt"
821153290,"Campingplatz","POINT(1093590.98900659 5857424.03392218)","St. Moritz Bad, Campingplatz","pt"
821153292,"Bahnhof","POINT(1095964.2537586 5860469.47067516)","St. Moritz, Bahnhof","pt"
821153295,"Campingplatz","POINT(1093573.845805 5857438.25961245)","St. Moritz Bad, Campingplatz","pt"
821153298,"Capolago","POINT(1079929.11525585 5845956.67264255)","Maloja, Capolago","pt"
821153327,"Dotturas","POINT(1086177.33355874 5849989.57069616)","Sils/Segl Baselgia, Dotturas","pt"
821855715,"Col des Etroits","POINT(723071.077029095 5914277.50095252)","Ste-Croix, Col-des-Etroits","pt"
821855793,"Musée","POINT(720348.324735732 5912719.07185313)","Auberson, L', musée","pt"
821855834,"Musée","POINT(720159.23744867 5912641.57251151)",NULL,"pt"
821890472,"Giumaglio","POINT(966311.734137772 5824134.93033596)","Giumaglio","pt"
821890861,"Giumaglio","POINT(966285.017459982 5824192.15010858)","Giumaglio","pt"
821895913,"Gordevio","POINT(973213.865393478 5816453.98638415)","Gordevio","pt"
821896118,"Gordevio","POINT(973210.882031125 5816487.47094632)","Gordevio","pt"
824172315,"Worblaufen Bahnhofplatz","POINT(830121.42082265 5938720.12423118)","Worblaufen, Bahnhofplatz","pt"
824598299,NULL,"POINT(1002539.21685681 5806660.87020963)",NULL,"po"
828686366,"Oberwohlen","POINT(819136.725165744 5937759.39356662)","Oberwohlen BE","pt"
828686370,"Wohlen Schaufelacker","POINT(819684.539511887 5938296.27046276)","Wohlen b. Bern, Schaufelacker","pt"
828686371,"Riedhaus","POINT(820472.982069329 5939112.01720896)","Riedhaus","pt"
828686374,"Hinterkappelen Bernstrasse","POINT(821195.545752119 5936907.59123095)","Hinterkappelen, Bernstrasse","pt"
829049543,"Alp Stätz","POINT(1061056.35387718 5903736.6977925)","Alp Stätz","pt"
829493455,"Alvaneu Dorf, Crappa Naira","POINT(1071976.89611154 5888810.5793774)","Alvaneu Dorf, Crappa Naira","pt"
829494166,"Alvaneu Dorf, Crappa Naira","POINT(1071890.69029787 5888787.88283754)","Alvaneu Dorf, Crappa Naira","pt"
829520673,"Saint-Légier-Village","POINT(765479.383637548 5856150.57221559)","St-Légier-Village","pt"
831323757,"Wünnewil","POINT(810486.966960176 5921190.66556139)","Wünnewil","pt"
831700014,"Schüpbach, Obermattli","POINT(863467.641831637 5932360.76107071)","Schüpbach, Obermattli","pt"
831743443,"Champoussin, village","POINT(764053.714918958 5813644.29375466)","Champoussin, village","pt"
831897878,"Savognin, posta","POINT(1068766.11917054 5876296.00162242)","Savognin, posta","pt"
833410503,"Neuwiler","POINT(815107.527328431 5950508.51703068)","Wiler bei Seedorf, Neuwiler","pt"
833412528,"Wiler Stücki","POINT(815630.083282113 5951346.46938156)","Wiler bei Seedorf, Stücki","pt"
833420362,"Wiler Grissenberg","POINT(814734.863069102 5949071.64531786)","Wiler bei Seedorf, Grissenberg","pt"
834687404,"Avenue de Neuchâtel","POINT(723212.00750444 5913779.30707454)","Ste-Croix, av. de Neuchâtel","pt"
834689881,"Sonnenhalde","POINT(1044369.96295743 6014094.23610395)","St. Gallen, Sonnenhalde","pt"
834698679,"Sonnenhalde","POINT(1044354.48954821 6014039.42985782)","St. Gallen, Sonnenhalde","pt"
835365260,"Studen SZ, Ochsenboden","POINT(984990.476775938 5952631.22471922)",NULL,"pt"
835890848,"Poste","POINT(713978.278382119 5897980.09938821)","Ballaigues, poste","pt"
835890932,"Cure","POINT(713632.442120072 5897978.06933761)","Ballaigues, cure","pt"
835891036,"Les Pontets","POINT(711662.610334637 5897461.49359104)","Vallorbe, Les Pontets","pt"
835891041,"Gare","POINT(709172.949923046 5895202.71556634)","Vallorbe, gare","pt"
835891246,"Place de la Liberté","POINT(709782.802621408 5895193.67253172)","Vallorbe, place de la Liberté","pt"
836533469,"Palipert","POINT(1126118.03214672 5863203.28775783)",NULL,"pt"
836762604,"Monte Lema","POINT(983485.537447955 5786880.35140119)","Monte Lema","pt"
837948598,"Flums, Galserschstrasse","POINT(1041342.75185675 5957684.54471512)",NULL,"pt"
838372464,"Rossfeld","POINT(828614.833966203 5936904.01871079)","Bern, Rossfeld","pt"
838971637,"Isone, Cardosio","POINT(1000498.80692047 5801190.005399)","Isone, Cardosio","pt"
838971645,"Isone, Paese","POINT(1000180.61128798 5801045.61786915)","Isone, Paese","pt"
838971674,"Isone, Piazzale","POINT(1000854.17213092 5801523.90958333)","Isone, Piazzale","pt"
839968543,"Alte Oele","POINT(802200.410857219 5937614.1796469)","Kerzers, Alte Oele","pt"
840624658,"Moléson-Village","POINT(783502.84409316 5870560.55569302)","Moléson-sur-Gruyères TMPF/TPFM","pt"
840769052,"Rütihof Moosstrasse","POINT(920847.128645692 6014018.44557614)","Baden, Rütihof Moosstrasse","pt"
840769057,"Rütihof Moosstrasse","POINT(920776.941706746 6013997.2144723)","Baden, Rütihof Moosstrasse","pt"
840913667,"Gotthard Passhöhe","POINT(953622.981979701 5869805.85569413)","Gotthard Passhöhe","pt"
840913862,"Motto Bartola","POINT(955958.130938071 5866448.8755265)","Motto Bartola","pt"
841956184,"Hospental","POINT(954048.567524952 5880265.29163873)","Hospental, Dorf","pt"
841975020,"Niederurdorf","POINT(937149.155627625 6006012.16833072)","Urdorf, Niederurdorf","pt"
842143562,"Bex - Le Temple","POINT(780590.069429012 5820683.49095707)","Bex, temple","pt"
842624702,"Rümlang Bahnhof","POINT(949849.139922318 6016498.08635944)","Rümlang, Bahnhof","pt"
843205117,"Militär-/Langstrasse","POINT(949279.13960166 6004216.69255416)","Zürich, Militär-/Langstrasse","pt"
843205118,"Militär-/Langstrasse","POINT(949317.82312471 6004314.55822522)","Zürich, Militär-/Langstrasse","pt"
843716441,"Reinach Dorf","POINT(844803.114692445 6022942.43882137)","Reinach BL, Dorf","pt"
843841989,"Bre Paese","POINT(1001433.36744152 5782072.88413786)","Brè, Paese","pt"
843855150,"Manno, La Monda","POINT(992681.206436373 5784312.5450465)","Manno, La Monda","pt"
843857237,"Manno, Centro di Calcolo","POINT(992654.935036546 5783983.81013835)","Manno, Centro di Calcolo","pt"
844755228,"Nations","POINT(683385.010644348 5815966.19780405)","Genève, Nations","pt"
844755232,"Nations","POINT(683454.140048131 5816106.291866)","Genève, Nations","pt"
844755244,"Genève-Sécheron-Gare","POINT(684004.926624678 5816211.60120007)","Genève, Rigot","pt"
844755267,"Valais","POINT(683652.221950049 5815143.42534497)","Genève, Valais","pt"
844755283,"Coutance","POINT(683725.781869565 5813642.65303747)","Genève, Coutance","pt"
844755300,"Ormeaux","POINT(683137.36930513 5813453.39352688)","Genève, Ormeaux","pt"
845290448,"Luzern, Obergütschhalde","POINT(922806.296023908 5949384.60935769)","Luzern, Obergütschhalde","pt"
845290451,"Luzern, Obergütsch","POINT(922653.242856016 5949271.154919)","Luzern, Obergütsch","pt"
845370722,"Frenkendorf Friedhof","POINT(858958.044731805 6025697.2042294)","Frenkendorf, Friedhof","pt"
845692347,"De-Châteaubriand","POINT(684754.028874073 5815142.6531117)","Genève, De-Châteaubriand","pt"
845692350,"Gautier","POINT(684677.40766856 5814628.6020538)","Genève, Gautier","pt"
845692352,"Navigation","POINT(684559.219765185 5814372.40012345)","Genève, Navigation","pt"
845692364,"Perle du Lac","POINT(684609.024105366 5815734.54145146)","Genève, Perle du Lac","pt"
846120607,"Les Noyers","POINT(721100.521666971 5860711.58836007)","Tolochenaz, Les Noyers","pt"
846272238,"Fiaugères, En Saubaz","POINT(765999.100944215 5874310.2802138)","Fiaugères, En Saubaz","pt"
846272241,"Fiaugères, Planches-Tuchet","POINT(768105.599668496 5875740.39756827)","Fiaugères, Planches-Tuchet","pt"
846272243,"Vuadens, Saint-Vincent","POINT(781950.905676164 5879938.30887037)",NULL,"pt"
846272245,"Epagny village","POINT(788637.655981083 5875449.31765303)","Epagny, village","pt"
846272247,"Fiaugères, croisée","POINT(767180.868658476 5874798.13640916)","Fiaugères, croisée","pt"
846272251,"Les Moulins, Pont-de-Pierre","POINT(791932.534797379 5855108.7861009)","Les Moulins, Pont-de-Pierre","pt"
846286721,"Oron-la-Ville, Coop","POINT(759152.952260428 5872339.37094149)","Oron-la-Ville, Coop","pt"
846286727,"Châtillens, Le Péleret","POINT(756595.05300098 5871052.12175995)","Châtillens, Le Péleret","pt"
846286730,"Châtillens, gare","POINT(758724.928818328 5872226.18259934)","Châtillens, gare","pt"
846286732,"Saint-Martin FR, village","POINT(764549.721174086 5873219.18071147)","St-Martin FR, village","pt"
846289584,"Saanen, Wyssmülleri","POINT(809603.836043866 5858626.99431483)","Saanen, Wyssmülleri","pt"
846289593,NULL,"POINT(808632.016889241 5859119.44558909)",NULL,"pt"
846289598,"Saanen, Bellerivestrasse","POINT(810287.7829953 5857895.11049033)","Saanen, Bellerivestrasse","pt"
846289601,"Gstaad - Unter Gstaad","POINT(810703.338654431 5857251.38760603)","Gstaad, Unter-Gstaad","pt"
846289604,"Saanen, Halten","POINT(809796.530082429 5860076.06791079)","Saanen, Halten","pt"
846289606,"Saanen, Bellerivestrasse","POINT(810258.172010749 5857899.96041462)","Saanen, Bellerivestrasse","pt"
846289617,"Saanen, Steigenberger","POINT(808996.922180061 5859776.75854055)","Saanen, Steigenberger","pt"
846289620,"Saanen, Schwimmbad","POINT(809156.66564935 5858815.51236071)","Saanen, Schwimmbad","pt"
846289623,"Saanen, Gemeindeverwaltung","POINT(808349.276514575 5859333.44041452)","Saanen, Gemeindeverwaltung","pt"
846289624,"Gstaad, Grubenstrasse","POINT(810554.39317575 5857640.00824221)","Gstaad, Grubenstrasse","pt"
846289626,"Saanen, Schwimmbad","POINT(809226.90824804 5858826.66835799)","Saanen, Schwimmbad","pt"
846293966,"Trom","POINT(813187.544410974 5854209.29467648)","Gstaad, Trom","pt"
846293970,"Krambrücke","POINT(811899.711485885 5855969.9987542)","Gstaad, Krambrücke","pt"
846293971,"Lauenen b. Gstaad, Moos","POINT(815047.036317134 5848740.47201512)","Lauenen b. Gstaad, Moos","pt"
846293972,"Lauenen b. Gstaad, Moos","POINT(815053.648694887 5848746.80266062)","Lauenen b. Gstaad, Moos","pt"
846293973,"Bochte","POINT(816487.677507235 5845341.50814504)","Lauenen b. Gstaad, Bochte","pt"
846293979,"Stalden","POINT(814611.543337201 5849886.68374725)","Lauenen b. Gstaad, Stalden","pt"
846293984,"Obergstaad","POINT(811199.100006679 5856305.59487069)","Gstaad, Ober-Gstaad","pt"
846293988,"Unterschüpf","POINT(815959.132564949 5847174.35850093)","Lauenen b. Gstaad, Unterschüpf","pt"
846293990,"Saanen, Crestalta","POINT(808665.412736479 5859895.60788137)","Saanen, Crestalta","pt"
846293993,"Sportzentrum","POINT(810786.828272526 5856190.36611375)","Gstaad, Sportzentrum","pt"
846293994,"Rebwerk","POINT(813635.917055991 5852365.33385356)","Lauenen b. Gstaad, Rebwerk","pt"
846293997,"Saanen, Steigenberger","POINT(809021.857745999 5859771.42248538)","Saanen, Steigenberger","pt"
846293999,"Sportzentrum","POINT(810782.598131876 5856177.92039921)","Gstaad, Sportzentrum","pt"
846294003,"Badweidli","POINT(812299.103554953 5855369.30995412)","Gstaad, Badweidli","pt"
846294004,"Rohrbrücke","POINT(815318.978701193 5847736.6701012)","Lauenen b. Gstaad, Rohrbrücke","pt"
846294010,"Saanen, Halten","POINT(809774.711462234 5860086.25528094)","Saanen, Halten","pt"
847284077,"Hegibachplatz","POINT(952980.969080449 6001311.47480845)","Zürich Hegibachplatz","pt"
847320629,"Höfliweg","POINT(947433.807534729 6002272.61195277)","Zürich, Höfliweg","pt"
847320630,"Höfliweg","POINT(947439.618412148 6002301.52282594)","Zürich, Höfliweg","pt"
847320634,"Birchdörfli","POINT(949599.828790737 6008907.26756383)",NULL,"pt"
847320639,"Limmatplatz","POINT(949701.552541424 6005056.78192897)","Zürich, Limmatplatz","pt"
847534007,"Montolieu","POINT(739577.085845959 5867844.21096574)","Lausanne, Montolieu","pt"
847536576,"Samedan, Golf","POINT(1098874.76863709 5865779.93105424)","Samedan, Golf","pt"
847625408,"Untersiggenthal Gemeindehaus","POINT(919154.682767416 6023880.14368766)","Untersiggenthal, Gemeindehaus","pt"
847625417,"Spiracher","POINT(919612.907187368 6023781.03508079)","Untersiggenthal, Spiracher","pt"
847758417,"Douanes des Verrières","POINT(718998.509118169 5925931.42414938)","Verrières, Les, douane","pt"
847850373,"Einsiedeln, Birchli/Sternen","POINT(975985.453547453 5963227.38171982)",NULL,"pt"
847850471,"Einsiedeln, Horgenberg","POINT(974414.190066855 5964594.97860699)",NULL,"pt"
847850563,"Einsiedeln, Wasenmattstrasse","POINT(974399.874380339 5963951.50581174)",NULL,"pt"
847850933,"Einsiedeln, Birchli/Stollern","POINT(976230.267371605 5962930.83778139)",NULL,"pt"
847851186,"Einsiedeln, Birchli/Sternen","POINT(976025.161209819 5963178.78604317)",NULL,"pt"
847851547,"Einsiedeln, Birchli/Stollern","POINT(976259.71137692 5962911.51467193)",NULL,"pt"
847852125,"Einsiedeln, Birchli/Garage","POINT(975835.706568438 5963468.66245467)",NULL,"pt"
847852942,"Einsiedeln, Blüemenen","POINT(975223.004091111 5965401.34229729)",NULL,"pt"
848264522,"Canobbio, Ganna","POINT(998233.043400706 5786852.49538011)","Canobbio, Ganna","pt"
848264538,"Canobbio, Stazione","POINT(997873.025035532 5786263.01707874)","Canobbio, Stazione","pt"
848264609,"Canobbio rotonda","POINT(997807.914265367 5786290.13359924)","Davesco, Casteldavesco","pt"
848264619,NULL,"POINT(998622.628222635 5788350.15736564)",NULL,"pt"
848751258,"Saas-Fee, Etoile","POINT(882942.407884568 5798589.14215277)","Saas-Fee, Etoile","pt"
848785281,"Alpthal Schnüerlismatt","POINT(970648.997533907 5954170.87331849)",NULL,"pt"
849465150,"Les Maladières","POINT(674485.718668218 5816203.05734023)","Satigny, Les Maladières","pt"
849465151,"Les Maladières","POINT(674530.613818855 5816169.49340585)","Satigny, Les Maladières","pt"
849526627,"Hôpital de La Tour","POINT(675352.441091586 5817150.86474795)","Meyrin, Hôpital de la Tour","pt"
849526630,"Hôpital de La Tour","POINT(675362.437581859 5817162.43479594)","Meyrin, Hôpital de la Tour","pt"
849526642,"Bergère","POINT(674282.738708706 5816267.43415994)","Satigny, Bergère","pt"
849526643,"Veyrot","POINT(674760.332720056 5816792.15250392)","Meyrin, Veyrot","pt"
849526648,"Veyrot","POINT(674825.198587341 5816827.98767201)","Meyrin, Veyrot","pt"
849526649,"Maillard","POINT(675161.22760225 5817069.97138666)",NULL,"pt"
849526651,"Maillard","POINT(675152.52241807 5817056.00379952)",NULL,"pt"
849526658,"Bergère","POINT(674315.399847304 5816354.40234074)","Satigny, Bergère","pt"
849526722,"La Plaine","POINT(667931.995154797 5809034.54965665)","La Plaine","pt"
849526790,"Russin","POINT(669900.702613374 5810534.5234587)",NULL,"pt"
849526921,"Satigny","POINT(672096.924847234 5814731.46456991)","Satigny","pt"
849784982,"Mon Abzw.","POINT(1064569.12946475 5885347.04345156)","Mon, Abzw.","pt"
849968723,"Les Esserts les Alpes","POINT(781659.638228503 5836908.8118232)",NULL,"pt"
850004065,"Sainte-Croix, La Charmille","POINT(723945.825587749 5912998.0686615)","Ste-Croix, La Charmille","pt"
850004068,NULL,"POINT(722979.561275714 5914403.87619829)",NULL,"pt"
850004077,"Sainte-Croix, place du Pont","POINT(723699.475554623 5913446.27167081)","Ste-Croix, place du Pont","pt"
850004078,"Sainte-Croix, Col-des-Etroits","POINT(723085.659882389 5914303.20865679)","Ste-Croix, Col-des-Etroits","pt"
850004081,"Sainte-Croix, poste","POINT(723731.980845935 5913134.52818391)","Ste-Croix, poste","pt"
850004084,"Sainte-Croix, poste","POINT(723736.87890353 5913174.09338397)","Ste-Croix, poste","pt"
850004087,"Sainte-Croix, gare","POINT(723682.443672532 5912652.53690227)","Ste-Croix, gare","pt"
850008532,"Côte-aux-Fées,La,Entre-Bolles","POINT(721877.175490337 5919829.51592544)","Côte-aux-Fées,La,Entre-Bolles","pt"
850008535,"Côte-aux-Fées, La, Bellevue","POINT(722816.934631614 5920657.6073567)","Côte-aux-Fées, La, Bellevue","pt"
850008537,"Côte-aux-Fées, La, poste","POINT(722446.129407782 5920343.19690733)","Côte-aux-Fées, La, poste","pt"
850008541,"Côte-aux-Fées, La, Bolles-Vent","POINT(721456.944412593 5919401.82423866)","Côte-aux-Fées, La, Bolles-Vent","pt"
850008542,"Vraconnaz, La, Les Rochettes","POINT(720348.536242764 5916807.14323403)","Vraconnaz, La, Les Rochettes","pt"
850008543,"Côte-aux-Fées,La,Entre-Bolles","POINT(721876.396253902 5919831.30683679)","Côte-aux-Fées,La,Entre-Bolles","pt"
850008544,"Côte-aux-Fées,La,Les Bourquins","POINT(720676.706101623 5917842.31885392)","Côte-aux-Fées,La,Les Bourquins","pt"
850008551,"Côte-aux-Fées, La, Les Leuba","POINT(723754.467383075 5921472.91283075)","Côte-aux-Fées, La, Les Leuba","pt"
850008554,"Côte-aux-Fées, La, poste","POINT(722451.361423849 5920358.66479023)","Côte-aux-Fées, La, poste","pt"
850008555,"Vraconnaz, La, bif. nord","POINT(721486.778036125 5916457.06676128)","Vraconnaz, La, bif. nord","pt"
850010620,"Mont-de-Buttes","POINT(724555.411119333 5922017.14347735)","Mont-de-Buttes","pt"
850015410,"Fleurier, gare","POINT(732693.24438259 5926545.39164416)","Fleurier, gare","pt"
850037560,"Couvet, Le Preyel","POINT(738606.88082395 5929560.26379645)","Couvet, Le Preyel","pt"
850037640,"Grand-Rue","POINT(732541.783083416 5926132.47448542)","Fleurier, Grand-Rue","pt"
850037689,"Grand-Rue","POINT(732576.459104798 5926156.66926649)","Fleurier, Grand-Rue","pt"
851602581,"Couvet, gare","POINT(738643.560596166 5929457.05815483)","Couvet, gare","pt"
851610346,"Provence, Le Couvent","POINT(740816.40573696 5928008.68946167)","Provence, Le Couvent","pt"
851619623,"Grandson, Péroset","POINT(737804.434274566 5912891.51197876)","Grandson, Péroset","pt"
851619658,"Mauborget, bif. La Magnenaz","POINT(735234.523642062 5918749.63063488)","Mauborget, bif. La Magnenaz","pt"
851619665,"Villars-Burquin, Laiterie","POINT(737976.200248861 5917164.06966165)","Villars-Burquin, Laiterie","pt"
851619672,"Provence, Vuissens","POINT(739498.828243931 5924813.08872594)","Provence, Vuissens","pt"
851619676,"Villars-Burquin, Grange-Meule","POINT(737937.015788101 5917800.64903993)","Villars-Burquin, Grange-Meule","pt"
851619678,"Mauborget, anc. poste","POINT(736524.749936203 5918568.4472493)","Mauborget, anc. poste","pt"
851619686,NULL,"POINT(737694.417221816 5916459.91483968)",NULL,"pt"
851619762,"La Combaz VD (Romairon)","POINT(738826.948325299 5921797.59069804)","La Combaz VD (Romairon)","pt"
851619771,"Villars-Burquin, Bassugnet","POINT(737293.255172844 5917439.46471642)","Villars-Burquin, Bassugnet","pt"
851619776,"Fiez, village","POINT(737330.369091074 5913861.81135658)","Fiez, village","pt"
851619783,"Mauborget, bif. La Magnenaz","POINT(735205.268879882 5918849.92612554)","Mauborget, bif. La Magnenaz","pt"
851619789,"Grandson, croisée de Fiez","POINT(740485.341571341 5912010.47623253)","Grandson, croisée de Fiez","pt"
851619821,"Mauborget, village","POINT(736277.620666642 5918519.36722119)","Mauborget, village","pt"
851619827,"Villars-Burquin, pl. fontaine","POINT(737739.201052962 5917050.13807413)","Villars-Burquin, pl. fontaine","pt"
851619835,"Place du Chateau","POINT(739823.569462473 5911022.62120619)",NULL,"pt"
851619841,"Les Rochats bif.","POINT(739260.170387619 5922659.36946675)","Romairon, Les Rochats bif.","pt"
851619847,"Villars-Burquin, Douvaz","POINT(737563.53889649 5917640.64531067)","Villars-Burquin, Douvaz","pt"
851619879,"Fiez, collège","POINT(737165.349077922 5914220.55377545)","Fiez, collège","pt"
851619885,"Fontaines-sur-Grandson,collège","POINT(736853.654503701 5915200.7477852)","Fontaines-sur-Grandson,collège","pt"
851619898,"Villars-Burquin, La Forge","POINT(737578.900986219 5917304.85860287)","Villars-Burquin, La Forge","pt"
851625377,"Yverdon-les-Bains, Condémines","POINT(740558.37828925 5904544.64156475)","Yverdon-les-Bains, Condémines","pt"
851625380,"Champs-Lovats","POINT(740371.172301583 5903948.30574104)","Yverdon, Champs-Lovats","pt"
851795460,"Lugano, Cassarina","POINT(995534.347249303 5779527.97350177)","Lugano, Cassarina","pt"
851796766,"Lugano, Santa Birgitta","POINT(995505.37078585 5779354.11929846)","Lugano, Santa Birgitta","pt"
851811264,"Santa Birgitta","POINT(995522.068709469 5779235.69208739)","Lugano, Santa Birgitta","pt"
853100440,"Bernex-Mairie","POINT(676078.121720118 5808508.89311424)","Bernex, Mairie","pt"
853100443,"Bernex-Place","POINT(676364.591297725 5808793.38072148)","Bernex, place","pt"
853100445,"Bernex-Place","POINT(676367.563528129 5808726.34139552)","Bernex, place","pt"
853100447,"Vuillonnex","POINT(676721.503849107 5808893.18505311)","Bernex, Vuillonnex","pt"
853100449,"P+R Bernex","POINT(677145.965067501 5808983.79447178)","Bernex, P+R Bernex","pt"
853100465,"Bernex-Mairie","POINT(676084.055048977 5808499.64934974)","Bernex, Mairie","pt"
853100476,"Sézenove-Village","POINT(674203.289988126 5806710.15821078)","Bernex, Sézenove-village","pt"
853100500,"Sézenove-Village","POINT(674177.085379994 5806747.07762502)","Bernex, Sézenove-village","pt"
853100522,"Foulon","POINT(677294.732434997 5805306.27403872)","Certoux, Foulon","pt"
853100523,"Foulon","POINT(677256.260418979 5805296.53544301)","Certoux, Foulon","pt"
853100525,"Certoux","POINT(677004.555918347 5805383.15468238)","Certoux, village","pt"
853100529,"Certoux","POINT(677014.441089129 5805378.04428441)","Certoux, village","pt"
853100546,"Galaise","POINT(679771.067903541 5806600.65455967)","Plan-les-Ouates, Galaise","pt"
853100549,"Galaise","POINT(679741.57937043 5806618.46307521)","Plan-les-Ouates, Galaise","pt"
853100552,"Ravières","POINT(678389.526231102 5805219.3502197)","Perly, Ravières","pt"
853100555,"Ravières","POINT(678418.602882097 5805226.8389085)","Perly, Ravières","pt"
853100573,"Manufactures","POINT(679654.538660579 5806824.67801085)",NULL,"pt"
853100574,"Centenaire","POINT(680019.276972163 5807589.03319803)","Plan-les-Ouates, Centenaire","pt"
853100576,"Centenaire","POINT(680000.296998983 5807593.10003431)","Plan-les-Ouates, Centenaire","pt"
853100577,"En Louche","POINT(678694.97578189 5805585.66059663)","Perly, En Louche","pt"
853100578,"En Louche","POINT(678761.633892977 5805635.94629319)","Perly, En Louche","pt"
853100595,"Pré-Fleuri","POINT(679881.452310612 5807046.63366118)","Plan-les-Ouates, Pré-Fleuri","pt"
853100599,"Pré-Fleuri","POINT(679874.695217521 5807059.23526434)","Plan-les-Ouates, Pré-Fleuri","pt"
853100600,"Champ-des-Filles","POINT(680152.170180272 5807233.50570467)","Plan-les-Ouates, Ch.-d.-Filles","pt"
853100602,"Champ-des-Filles","POINT(680131.798713457 5807236.83298224)","Plan-les-Ouates, Ch.-d.-Filles","pt"
853100603,"Manufactures","POINT(679700.313235193 5806782.16487337)",NULL,"pt"
853100618,"ZIPLO","POINT(679387.015660304 5807099.82090678)","Plan-les-Ouates, ZIPLO","pt"
853100621,"Tourbillon","POINT(679459.451252964 5806742.78615711)","Plan-les-Ouates, Tourbillon","pt"
853125777,"Aadorf Bahnhof","POINT(991047.203290764 6022160.75801492)","Aadorf, Bahnhof","pt"
853125780,"Aadorf Zentrum","POINT(990705.942259788 6022545.34576746)","Aadorf, Zentrum","pt"
853125782,"Elggerstrasse","POINT(990629.354450123 6020457.78912206)","Ettenhausen TG, Elggerstrasse","pt"
853125784,"Matthofstrasse","POINT(991250.762111629 6021617.19145023)","Aadorf, Matthofstrasse","pt"
853125789,"Morgental","POINT(990354.339648118 6023084.37398407)","Aadorf, Morgental","pt"
853131836,"Egghof","POINT(990137.723050983 6025762.69784416)","Hagenbuch ZH, Egghof","pt"
853131844,"Häuslenen Zentrum","POINT(991147.747054849 6028522.25241671)","Häuslenen, Zentrum","pt"
853316457,"Kalpetran, Dorf","POINT(872324.710324909 5814580.01867311)","Kalpetran, Dorf","pt"
854651486,"Rive","POINT(684900.035518198 5812737.26489374)","Genève, Rive","pt"
856321151,"HEIG-VD","POINT(741254.336613741 5906013.13711774)","Yverdon-les-Bains, HEIG-VD","pt"
856481883,"Dôle","POINT(682546.685823082 5813849.98098042)","Genève, Dôle","pt"
856481888,"Charmilles","POINT(682107.953445968 5813698.09979649)","Genève, Charmilles","pt"
856481891,"Charmilles","POINT(682059.028529764 5813692.83981921)","Genève, Charmilles","pt"
856481894,"Guye","POINT(681646.834719255 5813877.8899547)","Genève, Guye","pt"
856481896,"Guye","POINT(681607.572334852 5813914.54977302)","Genève, Guye","pt"
856481912,"Franchises","POINT(681196.413795607 5814569.12766714)","Genève, Franchises","pt"
856481915,"Franchises","POINT(681169.841833155 5814647.00589427)","Genève, Franchises","pt"
